timestamp,NO1_consumption,NO1_temperature,NO2_consumption,NO2_temperature,NO3_consumption,NO3_temperature,NO4_consumption,NO4_temperature,NO5_consumption,NO5_temperature
2021-09-12 12:00:00+00:00,2780.847312,18.4,3568.851518,13.7,2871.185788,11.7,1789.719744,7.9,1577.733876,13.4
2021-09-12 13:00:00+00:00,2813.539446,17.1,3578.712709,13.8,2880.754533,11.8,1785.147885,8.7,1575.629479,13.9
2021-09-12 14:00:00+00:00,2847.602244,17.0,3595.843552,13.7,2881.15963,11.4,1783.066063,8.7,1567.594021,14.1
2021-09-12 15:00:00+00:00,2895.719946,17.7,3627.900991,13.8,2884.373748,10.8,1805.3771,8.9,1579.472901,14.9
2021-09-12 16:00:00+00:00,2922.924691,17.3,3665.67945,13.4,2876.735695,10.9,1871.399625,9.2,1597.074838,14.1
2021-09-12 17:00:00+00:00,2956.649348,16.8,3683.487537,13.2,2880.978847,10.9,1910.793237,8.5,1608.353692,13.3
2021-09-12 18:00:00+00:00,3038.676048,15.9,3769.959541,12.5,2931.537074,10.7,1939.263071,8.1,1644.51721,11.9
2021-09-12 19:00:00+00:00,2970.290142,15.1,3723.243315,12.2,2915.252139,10.3,1918.470356,7.9,1646.372763,11.2
2021-09-12 20:00:00+00:00,2834.640116,14.1,3639.754826,12.0,2879.176209,10.1,1850.160466,7.8,1601.45549,10.6
2021-09-12 21:00:00+00:00,2644.860486,13.5,3485.852107,12.0,2799.597234,10.0,1765.185425,6.7,1541.282175,10.5
2021-09-12 22:00:00+00:00,2471.29131,12.8,3392.54375,11.8,2717.608747,9.1,1749.900337,6.6,1492.71492,10.1
2021-09-12 23:00:00+00:00,2371.025311,11.4,3354.149614,11.3,2653.100764,9.1,1736.535412,6.3,1473.91869,9.3
2021-09-13 00:00:00+00:00,2327.236289,9.9,3333.715454,11.1,2613.077951,9.2,1750.305232,5.8,1458.127257,9.2
2021-09-13 01:00:00+00:00,2320.21707,9.2,3345.980294,11.1,2605.623604,9.3,1758.826599,5.6,1463.940244,9.6
2021-09-13 02:00:00+00:00,2361.762724,8.3,3364.317202,11.1,2623.202321,8.8,1769.109328,5.3,1468.111724,8.9
2021-09-13 03:00:00+00:00,2509.048055,7.8,3461.583654,10.4,2678.651938,7.9,1807.298861,5.0,1508.272012,9.4
2021-09-13 04:00:00+00:00,2888.56904,7.5,3702.866187,9.9,2817.070853,6.0,1847.304948,4.7,1598.495827,8.8
2021-09-13 05:00:00+00:00,3338.602309,7.2,3981.015961,9.8,3018.099333,5.9,1953.329729,4.8,1701.69757,8.8
2021-09-13 06:00:00+00:00,3496.669772,7.3,4065.967619,7.7,3093.776314,7.0,2017.091627,4.6,1743.446411,8.9
2021-09-13 07:00:00+00:00,3457.297835,8.2,4027.665601,8.8,3085.026994,8.8,2016.633258,4.9,1728.915366,8.6
2021-09-13 08:00:00+00:00,3388.399299,11.1,3987.346729,12.0,3078.060407,9.1,1991.079668,5.2,1712.251676,10.1
2021-09-13 09:00:00+00:00,3337.310591,12.9,3957.522599,13.2,3038.623022,9.3,1992.323811,5.7,1684.801278,13.4
2021-09-13 10:00:00+00:00,3315.546333,14.8,3951.258987,14.4,3026.100668,9.9,1956.59955,6.0,1596.530747,14.2
2021-09-13 11:00:00+00:00,3279.081507,15.7,3927.407223,14.9,2996.51232,10.7,1971.86434,6.3,1666.096334,15.1
2021-09-13 12:00:00+00:00,3244.540404,15.8,3903.601609,14.8,2997.595282,10.7,1983.270379,6.7,1653.737202,16.1
2021-09-13 13:00:00+00:00,3228.661595,16.0,3850.174136,15.0,2997.225682,11.0,2006.052634,6.6,1644.766596,17.0
2021-09-13 14:00:00+00:00,3247.272084,16.1,3835.126565,15.7,2993.908081,11.1,1992.175478,6.9,1645.255769,17.0
2021-09-13 15:00:00+00:00,3224.165398,16.5,3834.711931,16.2,2982.121154,10.8,1970.576004,7.1,1638.234564,16.7
2021-09-13 16:00:00+00:00,3195.097491,16.7,3828.323999,16.3,2988.731409,10.7,1985.167194,7.1,1617.924955,15.3
2021-09-13 17:00:00+00:00,3251.435249,15.6,3849.990493,15.4,3016.915837,10.2,2013.739256,6.7,1642.099982,14.1
2021-09-13 18:00:00+00:00,3347.155664,13.6,3945.636177,14.2,3065.995117,9.7,2021.870031,6.5,1674.088938,12.6
2021-09-13 19:00:00+00:00,3234.161596,12.8,3901.435567,13.0,3028.56077,9.4,1970.831498,6.3,1657.770374,11.3
2021-09-13 20:00:00+00:00,3039.783848,11.9,3783.975161,12.5,2946.468585,8.2,1953.422644,6.0,1598.765858,10.8
2021-09-13 21:00:00+00:00,2812.649484,10.7,3637.311933,11.1,2855.976463,8.2,1906.399202,5.6,1528.385333,9.5
2021-09-13 22:00:00+00:00,2596.455121,10.1,3512.91558,9.8,2725.255213,7.9,1861.445965,5.4,1475.29372,8.6
2021-09-13 23:00:00+00:00,2462.722187,9.6,3462.053209,8.9,2685.061293,8.2,1828.249389,5.3,1448.464853,8.3
2021-09-14 00:00:00+00:00,2400.094705,9.1,3450.327582,8.3,2671.244082,7.5,1739.758497,5.2,1432.778219,7.9
2021-09-14 01:00:00+00:00,2398.36896,8.9,3455.68783,8.0,2688.108289,6.4,1744.697475,5.1,1427.633548,7.4
2021-09-14 02:00:00+00:00,2420.664332,8.6,3483.745207,7.4,2724.8612,6.0,1759.488403,5.1,1440.846514,7.0
2021-09-14 03:00:00+00:00,2563.932324,8.3,3565.588192,6.8,2775.757884,5.2,1792.833076,5.1,1463.38551,6.8
2021-09-14 04:00:00+00:00,2978.750471,8.2,3818.800956,6.8,2933.228531,5.2,1857.467979,5.3,1507.743241,6.6
2021-09-14 05:00:00+00:00,3439.242824,8.0,4059.349679,7.7,3103.249872,4.9,1962.205936,5.2,1620.841649,6.6
2021-09-14 06:00:00+00:00,3561.1696,8.1,4093.836221,9.8,2989.271165,4.8,1999.788539,5.4,1669.739479,6.5
2021-09-14 07:00:00+00:00,3529.628125,9.0,4062.170947,10.8,2967.062044,5.6,1988.972298,5.6,1666.447342,6.7
2021-09-14 08:00:00+00:00,3458.371293,10.9,4052.282692,12.0,2898.819644,6.9,1985.368548,5.7,1649.656626,8.6
2021-09-14 09:00:00+00:00,3397.092705,12.3,3987.335055,12.5,2909.022434,8.3,1901.895873,6.0,1625.693533,11.6
2021-09-14 10:00:00+00:00,3364.349542,12.8,3937.832635,13.4,2894.085969,10.2,1857.842889,6.3,1607.745476,13.4
2021-09-14 11:00:00+00:00,3322.568859,14.8,3900.055775,14.6,2864.335753,11.4,1849.158362,6.6,1618.16496,14.6
2021-09-14 12:00:00+00:00,3299.110647,15.7,3932.025885,15.3,2883.229602,11.2,1912.529789,6.7,1622.264919,15.9
2021-09-14 13:00:00+00:00,3289.453324,16.4,3937.729995,15.9,2873.016025,11.6,1940.08046,6.9,1620.429501,16.5
2021-09-14 14:00:00+00:00,3329.381678,17.3,3939.460891,16.1,2848.593882,12.0,1940.909175,7.0,1612.748521,16.8
2021-09-14 15:00:00+00:00,3282.084301,17.8,3892.561374,15.9,2841.683707,11.6,1955.650291,7.5,1606.189952,16.7
2021-09-14 16:00:00+00:00,3232.685663,17.4,3892.790947,15.7,2844.915441,11.6,1953.052535,7.5,1587.339217,14.7
2021-09-14 17:00:00+00:00,3266.660955,15.7,3916.082764,14.8,2860.59124,11.2,1985.322281,6.2,1599.350112,14.0
2021-09-14 18:00:00+00:00,3358.302581,13.9,3991.550157,13.4,2943.509354,9.2,2017.39693,5.5,1634.543627,12.0
2021-09-14 19:00:00+00:00,3267.626317,12.4,3956.819717,12.6,2945.393595,7.7,1977.629662,5.7,1644.11094,11.3
2021-09-14 20:00:00+00:00,3086.039287,11.2,3828.640063,11.9,2889.826692,6.5,1948.197426,6.2,1599.43269,10.4
2021-09-14 21:00:00+00:00,2836.911873,10.6,3661.909306,10.5,2800.58623,5.6,1898.554692,6.2,1535.371891,10.2
2021-09-14 22:00:00+00:00,2607.939616,10.5,3541.199434,10.7,2708.658009,5.3,1853.861371,5.4,1486.881614,9.5
2021-09-14 23:00:00+00:00,2486.194971,10.5,3468.909442,10.8,2672.997753,4.5,1825.786431,5.2,1467.544976,8.9
2021-09-15 00:00:00+00:00,2434.978964,10.2,3417.469051,10.8,2675.572884,4.0,1760.468056,5.4,1446.715475,8.5
2021-09-15 01:00:00+00:00,2410.136586,9.2,3420.091133,10.7,2719.908982,3.9,1771.3934,5.4,1453.097808,8.7
2021-09-15 02:00:00+00:00,2390.526984,10.2,3437.030383,10.9,2742.472821,4.1,1794.756218,5.4,1455.4909,9.1
2021-09-15 03:00:00+00:00,2542.146109,8.7,3504.610197,11.1,2777.318032,3.3,1846.617369,5.2,1470.818994,9.5
2021-09-15 04:00:00+00:00,2930.446512,8.3,3742.055391,11.3,2896.131197,3.2,1919.399499,5.1,1584.253727,9.9
2021-09-15 05:00:00+00:00,3355.876233,8.6,4002.471212,11.7,3050.262754,2.8,2047.809323,5.1,1695.969327,10.1
2021-09-15 06:00:00+00:00,3476.077349,10.1,4080.30398,12.4,3090.106702,3.0,2034.33879,5.3,1732.030541,10.3
2021-09-15 07:00:00+00:00,3450.147115,11.3,4059.995128,13.1,3097.907676,4.8,2037.974215,5.8,1729.177359,10.7
2021-09-15 08:00:00+00:00,3384.809143,12.7,4034.858031,13.8,3069.71675,7.6,1996.089407,6.3,1715.525414,11.6
2021-09-15 09:00:00+00:00,3326.435366,13.3,4022.59128,14.7,3043.567969,10.3,1972.94353,6.6,1707.47757,12.4
2021-09-15 10:00:00+00:00,3304.328716,13.7,4018.342112,15.3,3027.16742,12.2,1940.481363,6.9,1687.083046,13.9
2021-09-15 11:00:00+00:00,3259.483052,14.6,4031.755907,15.8,3016.974564,11.7,1918.884557,7.5,1680.825139,14.3
2021-09-15 12:00:00+00:00,3238.350274,15.4,4037.169087,16.2,3004.332966,12.1,1945.261189,8.1,1677.818054,15.4
2021-09-15 13:00:00+00:00,3243.40919,15.7,4046.755349,16.5,3030.097673,12.4,1953.234445,3.0,1684.547969,15.5
2021-09-15 14:00:00+00:00,3297.428833,16.4,4062.894222,16.8,3007.14079,13.6,1935.468558,8.2,1693.984621,16.7
2021-09-15 15:00:00+00:00,3278.608813,16.5,4038.859022,16.5,3011.8775,14.3,1908.49862,7.8,1686.138194,16.3
2021-09-15 16:00:00+00:00,3240.527188,16.3,4022.73942,16.3,3003.541286,13.3,1921.146177,7.0,1680.362193,15.8
2021-09-15 17:00:00+00:00,3276.883826,15.8,4028.080515,16.4,3017.531944,13.4,1956.142133,6.1,1688.326029,15.5
2021-09-15 18:00:00+00:00,3311.510256,15.1,4060.148071,15.3,3057.260281,10.8,1975.965206,5.9,1694.792109,15.0
2021-09-15 19:00:00+00:00,3187.59127,14.8,3974.007355,14.8,3028.817005,9.1,1976.166033,4.5,1681.870001,14.2
2021-09-15 20:00:00+00:00,3008.217176,14.7,3854.835754,14.3,2961.575144,8.4,1899.42365,3.2,1620.451298,13.7
2021-09-15 21:00:00+00:00,2768.763932,14.4,3697.668294,13.8,2873.838393,7.9,1846.90374,2.7,1553.842614,13.6
2021-09-15 22:00:00+00:00,2559.593533,13.9,3560.17408,13.3,2756.426691,7.6,1851.447887,1.9,1503.951976,13.5
2021-09-15 23:00:00+00:00,2429.840903,13.5,3487.939178,13.4,2692.805451,7.1,1817.905443,1.6,1460.534721,13.4
2021-09-16 00:00:00+00:00,2376.025196,13.1,3445.361434,13.4,2659.96213,6.7,1821.867645,1.4,1438.229541,13.2
2021-09-16 01:00:00+00:00,2358.670245,12.3,3451.672108,13.4,2654.863775,5.8,1828.950026,1.0,1429.98714,13.0
2021-09-16 02:00:00+00:00,2375.350596,12.2,3432.218827,13.6,2672.972663,5.6,1839.332225,0.9,1429.146125,12.8
2021-09-16 03:00:00+00:00,2497.884059,11.4,3538.322513,13.5,2729.314948,6.6,1856.758444,0.7,1454.275955,12.5
2021-09-16 04:00:00+00:00,2895.31499,11.1,3752.067231,13.4,2889.334957,7.8,1937.82026,0.7,1545.093658,12.4
2021-09-16 05:00:00+00:00,3352.290675,10.9,3997.256878,13.4,3055.941197,8.1,2053.472206,0.9,1656.321758,12.4
2021-09-16 06:00:00+00:00,3532.398601,10.8,4064.181879,13.1,3103.688631,8.2,2072.142152,1.6,1703.401464,12.6
2021-09-16 07:00:00+00:00,3566.0394,10.8,4066.079547,13.1,3109.346082,8.4,2063.64414,3.3,1693.703186,12.7
2021-09-16 08:00:00+00:00,3563.03052,10.9,4080.654901,13.4,3111.741158,9.4,2005.631784,4.6,1709.988081,12.9
2021-09-16 09:00:00+00:00,3550.995814,11.0,4050.769168,14.2,3096.703188,10.4,1915.569488,5.5,1715.853937,13.3
2021-09-16 10:00:00+00:00,3562.052033,10.9,4046.616139,14.8,3074.234021,11.0,1906.359924,6.6,1690.583167,13.9
2021-09-16 11:00:00+00:00,3549.463182,10.9,4044.997375,15.0,3088.865743,11.7,1915.207266,7.4,1713.534427,14.1
2021-09-16 12:00:00+00:00,3554.704743,11.0,4046.28959,15.6,3062.35499,12.1,1930.07636,8.2,1699.560644,14.7
2021-09-16 13:00:00+00:00,3576.237702,11.1,4015.653052,14.7,3064.940386,13.0,1944.895783,8.8,1702.424537,15.1
2021-09-16 14:00:00+00:00,3635.571883,11.3,4065.758059,14.8,3070.947246,12.9,1953.185069,9.5,1714.556508,15.0
2021-09-16 15:00:00+00:00,3627.325177,11.2,4075.681223,14.7,3052.714246,13.3,1944.054169,9.7,1711.608003,15.0
2021-09-16 16:00:00+00:00,3594.843067,11.4,4062.905338,14.7,3050.63999,15.6,1934.493335,9.1,1702.198069,15.0
2021-09-16 17:00:00+00:00,3616.167626,10.9,4097.355466,14.6,3061.546702,14.9,1956.362864,8.7,1716.677992,14.6
2021-09-16 18:00:00+00:00,3619.495776,10.5,4129.698573,14.4,3069.775446,14.2,1985.631783,8.2,1718.102936,13.7
2021-09-16 19:00:00+00:00,3486.806858,10.3,4055.620174,13.9,3023.885764,13.3,1991.492259,6.5,1695.260044,13.5
2021-09-16 20:00:00+00:00,3279.219871,10.2,3921.914285,13.6,2937.459592,11.9,1950.210022,5.6,1634.275545,12.9
2021-09-16 21:00:00+00:00,3025.873517,10.1,3748.394689,13.4,2851.966902,11.7,1893.512235,5.0,1574.105166,12.8
2021-09-16 22:00:00+00:00,2792.838948,10.1,3572.985397,13.3,2749.240275,12.4,1827.231167,4.8,1516.131387,12.7
2021-09-16 23:00:00+00:00,2654.613681,10.1,3495.32548,12.8,2701.275146,11.9,1790.920613,4.6,1478.884814,12.6
2021-09-17 00:00:00+00:00,2585.800615,9.9,3490.619772,12.7,2678.755083,11.5,1779.796911,4.1,1444.648191,12.5
2021-09-17 01:00:00+00:00,2565.976102,9.7,3467.055887,12.0,2716.87532,11.6,1770.27819,4.3,1439.179104,12.4
2021-09-17 02:00:00+00:00,2582.360676,9.5,3502.276044,10.4,2741.894818,11.4,1781.373932,3.3,1436.105452,12.4
2021-09-17 03:00:00+00:00,2709.593918,9.3,3576.169368,9.2,2792.035348,10.8,1809.868047,2.4,1453.529663,12.4
2021-09-17 04:00:00+00:00,3102.427501,9.4,3852.876265,8.8,2939.692344,10.3,1884.860359,2.5,1547.75964,12.5
2021-09-17 05:00:00+00:00,3555.685189,9.5,4133.241162,8.5,3118.390549,10.2,2006.567878,2.2,1662.663937,12.2
2021-09-17 06:00:00+00:00,3745.133275,9.3,4203.597557,8.1,3178.210425,10.2,2029.881431,2.8,1704.754311,11.5
2021-09-17 07:00:00+00:00,3754.750929,9.4,4158.01082,9.3,3180.547739,11.4,2060.922782,3.6,1700.442427,11.8
2021-09-17 08:00:00+00:00,3728.00702,9.5,4170.675028,11.4,3160.509125,11.8,2011.896134,6.3,1691.938947,13.0
2021-09-17 09:00:00+00:00,3694.932119,9.8,4093.866242,13.0,3131.306917,12.9,2011.11605,7.0,1691.016319,14.7
2021-09-17 10:00:00+00:00,3666.594112,10.4,4066.387228,14.4,2995.131005,13.8,1960.476695,8.1,1665.632632,15.0
2021-09-17 11:00:00+00:00,3636.083671,10.8,3935.844299,15.4,3072.641677,14.5,1968.737099,8.5,1681.1054,15.2
2021-09-17 12:00:00+00:00,3605.034537,10.9,4022.797356,15.8,3054.475846,14.8,1958.393143,9.1,1664.641338,17.0
2021-09-17 13:00:00+00:00,3599.325498,11.3,3994.316307,15.4,3040.144306,15.2,1954.868317,9.7,1655.26297,17.1
2021-09-17 14:00:00+00:00,3621.650175,11.3,3986.42784,15.0,3027.009157,15.1,1948.162447,9.9,1661.68826,17.1
2021-09-17 15:00:00+00:00,3614.62681,11.1,3982.09444,15.3,3014.917524,14.8,1947.645712,10.0,1662.161289,16.7
2021-09-17 16:00:00+00:00,3601.535578,10.8,4033.096461,14.9,3022.606027,13.9,1948.014714,9.4,1658.354293,15.7
2021-09-17 17:00:00+00:00,3603.600277,10.3,4055.35921,14.3,3058.769389,12.4,1977.770411,8.7,1667.176908,14.1
2021-09-17 18:00:00+00:00,3539.994495,9.7,4052.631984,12.5,3072.052247,11.1,1965.922263,6.3,1685.116511,13.7
2021-09-17 19:00:00+00:00,3386.671661,9.4,3965.018924,11.4,3036.501946,10.6,1941.330607,5.1,1661.035992,12.1
2021-09-17 20:00:00+00:00,3206.513452,9.2,3834.66003,11.2,2973.098287,10.1,1900.960822,4.6,1608.072805,11.1
2021-09-17 21:00:00+00:00,3024.838631,9.3,3722.492433,11.1,2916.964207,9.8,1867.241876,4.3,1557.876464,10.8
2021-09-17 22:00:00+00:00,2845.175945,9.3,3623.311519,11.4,2854.169807,9.6,1827.960589,4.3,1529.626303,10.4
2021-09-17 23:00:00+00:00,2712.767381,9.1,3567.673972,11.7,2819.295635,9.1,1804.008147,3.6,1505.674172,10.4
2021-09-18 00:00:00+00:00,2637.693736,8.9,3531.642717,11.7,2786.453679,9.2,1800.365833,3.7,1487.799242,10.6
2021-09-18 01:00:00+00:00,2604.835619,8.9,3522.540309,11.5,2776.228896,9.0,1806.596966,3.4,1475.397388,10.5
2021-09-18 02:00:00+00:00,2596.884416,8.9,3506.455621,11.5,2780.934402,8.6,1798.314058,2.8,1465.998754,11.1
2021-09-18 03:00:00+00:00,2621.637123,8.6,3520.668636,11.3,2789.791138,8.4,1816.270992,2.9,1469.424304,11.8
2021-09-18 04:00:00+00:00,2709.735177,8.4,3578.363278,11.5,2824.122548,8.4,1828.075438,3.3,1490.584813,12.5
2021-09-18 05:00:00+00:00,2813.819914,8.4,3637.661766,12.1,2826.484394,8.4,1851.520594,3.6,1516.587926,12.6
2021-09-18 06:00:00+00:00,3037.356731,8.5,3784.104181,12.1,2846.174692,8.4,1885.077524,4.0,1573.257858,12.8
2021-09-18 07:00:00+00:00,3259.998008,8.8,3925.155233,12.8,2929.857234,9.5,1915.42011,6.3,1635.943958,13.7
2021-09-18 08:00:00+00:00,3377.191418,9.1,3994.059353,13.4,2961.990319,11.3,1921.642055,7.8,1668.361261,14.4
2021-09-18 09:00:00+00:00,3364.241388,9.7,3970.433742,13.7,2951.307995,12.2,1889.041952,8.9,1665.001728,14.9
2021-09-18 10:00:00+00:00,3310.382444,10.4,3897.030031,14.5,2928.731053,13.1,1809.970784,9.6,1647.062834,15.4
2021-09-18 11:00:00+00:00,3284.817012,11.4,3863.82389,15.0,2898.150683,13.7,1800.216311,10.6,1654.498977,16.1
2021-09-18 12:00:00+00:00,3264.176515,11.8,3841.845593,15.6,2873.823921,14.6,1798.845374,10.3,1636.479305,16.1
2021-09-18 13:00:00+00:00,3258.194391,11.8,3848.300906,15.8,2874.638963,15.2,1802.692848,10.5,1647.301851,16.2
2021-09-18 14:00:00+00:00,3283.09995,11.9,3900.59563,16.5,2881.427142,15.4,1799.620909,11.8,1658.513711,16.1
2021-09-18 15:00:00+00:00,3327.946607,12.0,3931.277873,16.1,2901.667805,15.3,1805.937158,11.6,1670.124716,16.1
2021-09-18 16:00:00+00:00,3365.324319,11.7,3952.505163,15.6,2918.318068,14.7,1816.476651,10.7,1675.353602,15.9
2021-09-18 17:00:00+00:00,3394.410326,11.4,3957.568151,15.3,2942.323585,13.5,1848.001657,10.0,1677.313404,15.7
2021-09-18 18:00:00+00:00,3326.692776,11.1,3937.923759,14.8,2951.242941,12.6,1819.829928,8.9,1662.41815,15.4
2021-09-18 19:00:00+00:00,3190.010592,11.0,3813.488751,14.4,2895.199633,12.1,1814.070946,8.9,1629.032183,15.1
2021-09-18 20:00:00+00:00,3063.016509,10.4,3695.498811,14.2,2830.043303,11.7,1792.272527,8.5,1589.193199,14.8
2021-09-18 21:00:00+00:00,2915.042676,10.5,3578.795502,14.1,2775.056175,10.9,1768.203719,8.3,1556.185277,14.5
2021-09-18 22:00:00+00:00,2759.288935,10.3,3494.053729,14.2,2715.372321,10.2,1739.641246,8.3,1513.50044,14.3
2021-09-18 23:00:00+00:00,2644.268672,10.0,3416.802727,14.2,2691.636633,10.0,1724.29924,8.0,1482.703428,14.2
2021-09-19 00:00:00+00:00,2577.016687,9.8,3397.233588,14.0,2659.074782,9.0,1713.696764,7.9,1474.171245,14.0
2021-09-19 01:00:00+00:00,2552.544006,9.5,3377.666644,13.9,2654.128978,8.0,1711.826623,7.9,1470.547655,13.7
2021-09-19 02:00:00+00:00,2547.359909,9.4,3386.082726,13.8,2650.828959,8.1,1709.292107,7.8,1467.725094,13.6
2021-09-19 03:00:00+00:00,2563.064589,9.0,3403.005975,13.5,2660.883767,7.9,1695.590347,7.6,1468.56816,13.6
2021-09-19 04:00:00+00:00,2612.737049,8.9,3423.394483,13.5,2688.168353,6.9,1716.072791,7.5,1479.083582,13.5
2021-09-19 05:00:00+00:00,2674.721848,8.7,3462.030968,13.6,2706.625963,5.8,1734.856122,7.5,1475.405995,13.4
2021-09-19 06:00:00+00:00,2850.828753,8.7,3564.360722,13.0,2732.815981,5.9,1772.783562,7.5,1515.959035,13.4
2021-09-19 07:00:00+00:00,3056.560639,9.0,3716.570082,13.0,2781.502212,7.3,1794.992073,7.7,1571.590572,13.7
2021-09-19 08:00:00+00:00,3192.116164,9.4,3804.296939,13.0,2798.163866,9.4,1792.072569,7.7,1599.162185,14.2
2021-09-19 09:00:00+00:00,3233.456432,10.6,3807.643354,13.2,2792.955073,12.7,1758.893197,8.4,1617.698235,14.6
2021-09-19 10:00:00+00:00,3236.858784,11.0,3802.314951,13.3,2776.768707,14.6,1769.034896,9.4,1618.823835,14.2
2021-09-19 11:00:00+00:00,3228.696191,11.3,3820.404362,13.5,2755.698337,16.0,1775.624349,9.6,1551.3409,14.3
2021-09-19 12:00:00+00:00,3245.080395,11.9,3819.407491,13.9,2754.370285,16.5,1768.400242,10.3,1618.106518,15.1
2021-09-19 13:00:00+00:00,3285.079555,11.6,3819.319364,14.4,2754.535332,16.5,1724.639877,10.3,1618.057762,15.8
2021-09-19 14:00:00+00:00,3337.779148,11.5,3836.969843,14.3,2771.90918,16.1,1765.196213,10.7,1624.189436,16.4
2021-09-19 15:00:00+00:00,3382.132105,11.3,3844.656042,14.2,2776.347812,15.2,1770.017877,11.0,1640.145186,16.2
2021-09-19 16:00:00+00:00,3432.843978,11.1,3913.780218,13.8,2806.688495,14.4,1800.527084,10.6,1659.604874,15.6
2021-09-19 17:00:00+00:00,3511.409733,10.8,3984.085626,13.2,2852.834794,12.9,1863.266548,9.2,1686.898417,14.8
2021-09-19 18:00:00+00:00,3522.410331,10.5,4010.4009,12.2,2871.886921,11.5,1898.720315,7.6,1696.897665,14.1
2021-09-19 19:00:00+00:00,3392.491695,9.8,3905.922403,11.9,2855.167927,11.1,1875.724375,6.3,1672.622237,13.7
2021-09-19 20:00:00+00:00,3228.382949,9.5,3801.54554,10.9,2841.423872,10.7,1834.883523,5.9,1626.466112,13.5
2021-09-19 21:00:00+00:00,3016.359998,9.3,3666.796473,10.5,2745.686325,10.3,1779.76076,5.9,1574.842302,13.3
2021-09-19 22:00:00+00:00,2809.941414,9.3,3583.173843,11.2,2674.936297,10.5,1770.588377,5.5,1523.652642,13.0
2021-09-19 23:00:00+00:00,2695.037041,9.0,3524.064255,11.3,2663.87488,10.2,1755.358266,7.2,1486.058914,12.7
2021-09-20 00:00:00+00:00,2634.274119,8.7,3524.492306,11.0,2622.62861,9.7,1736.889378,8.1,1476.998921,12.5
2021-09-20 01:00:00+00:00,2630.746822,8.7,3507.123955,11.0,2659.092522,8.3,1744.948351,7.9,1468.230388,12.1
2021-09-20 02:00:00+00:00,2663.095829,8.6,3561.540672,11.1,2665.031628,7.9,1736.596865,7.5,1473.520068,11.9
2021-09-20 03:00:00+00:00,2826.112669,8.6,3670.637727,11.1,2702.857061,7.6,1746.952579,7.1,1501.87767,11.8
2021-09-20 04:00:00+00:00,3278.380116,8.5,3948.19601,10.7,2840.600708,7.4,1827.889059,6.5,1597.059226,11.9
2021-09-20 05:00:00+00:00,3770.403018,8.3,4239.194474,10.4,3033.853321,6.9,1955.026025,6.4,1717.482061,12.0
2021-09-20 06:00:00+00:00,3959.477262,8.2,4201.60004,8.9,3116.743978,6.4,1944.811619,6.9,1767.742542,12.0
2021-09-20 07:00:00+00:00,3953.64548,8.2,4287.153968,8.7,3126.099135,8.4,1956.587367,7.3,1769.012834,12.0
2021-09-20 08:00:00+00:00,3916.06098,8.4,4274.021265,9.9,3097.907641,10.4,1933.256899,8.0,1720.125661,12.1
2021-09-20 09:00:00+00:00,3888.952214,8.6,4265.99577,12.4,3071.600369,12.0,1851.439186,8.8,1740.955758,12.7
2021-09-20 10:00:00+00:00,3874.177099,9.3,4198.841302,13.6,3038.46279,12.7,1846.640836,9.8,1731.744048,13.5
2021-09-20 11:00:00+00:00,3840.2711,9.7,4225.043632,14.5,3033.859436,13.2,1843.904793,10.5,1725.50546,13.8
2021-09-20 12:00:00+00:00,3838.940726,10.2,4214.187129,14.8,3029.429185,13.6,1863.225129,11.2,1716.951262,13.8
2021-09-20 13:00:00+00:00,3858.608625,10.0,4205.826422,15.1,3056.112051,13.9,1849.393942,11.4,1714.965179,14.1
2021-09-20 14:00:00+00:00,3929.469118,9.9,4214.677543,14.8,3060.629477,13.9,1842.711931,11.9,1726.864244,14.3
2021-09-20 15:00:00+00:00,3925.493168,10.0,4186.166265,14.5,3021.717773,13.6,1844.099694,11.1,1712.768984,14.6
2021-09-20 16:00:00+00:00,3881.715325,9.6,4134.985093,13.8,3020.548195,13.1,1824.239038,10.1,1703.927351,14.2
2021-09-20 17:00:00+00:00,3918.571285,9.4,4192.387333,12.8,3067.565164,12.3,1909.227877,8.6,1730.622196,13.8
2021-09-20 18:00:00+00:00,3916.399873,9.5,4214.891005,12.3,3083.888146,11.2,1936.216331,8.2,1752.811181,12.9
2021-09-20 19:00:00+00:00,3781.242858,9.1,4148.460094,12.0,3044.979533,10.5,1897.265143,7.4,1725.891895,12.5
2021-09-20 20:00:00+00:00,3547.862948,9.3,4024.292498,12.0,2959.134048,10.1,1880.020123,7.1,1666.183004,11.9
2021-09-20 21:00:00+00:00,3269.811353,9.1,3860.90864,12.1,2859.968635,10.5,1832.853099,7.0,1591.83687,11.8
2021-09-20 22:00:00+00:00,3033.108391,9.1,3736.587262,11.9,2764.851703,10.5,1777.980927,6.6,1540.749763,11.6
2021-09-20 23:00:00+00:00,2888.471915,9.0,3668.691189,12.2,2713.436614,10.3,1765.351299,6.2,1502.989314,11.2
2021-09-21 00:00:00+00:00,2812.307435,9.0,3636.046486,12.3,2693.471485,10.0,1735.672202,4.3,1435.747585,11.3
2021-09-21 01:00:00+00:00,2767.526547,9.0,3628.525223,11.7,2691.035605,9.6,1716.99969,3.4,1454.313524,11.6
2021-09-21 02:00:00+00:00,2781.547366,9.0,3636.873909,11.9,2697.664238,8.6,1727.945107,5.6,1466.569812,11.7
